timestamp,gpu_utilization_pct,memory_used_mb,memory_total_mb,memory_utilization_pct,power_draw_w,temperature_c
2026-03-06T10:27:13.042Z,0,21432,23034,93.0,33.76,72
2026-03-06T10:27:15.113Z,100,21432,23034,93.0,71.48,74
2026-03-06T10:27:17.166Z,100,21432,23034,93.0,72.03,74
2026-03-06T10:27:19.220Z,100,21432,23034,93.0,71.96,74
2026-03-06T10:27:21.274Z,100,21432,23034,93.0,71.96,75
2026-03-06T10:27:23.328Z,100,21432,23034,93.0,71.94,75
2026-03-06T10:27:25.384Z,100,21432,23034,93.0,72.02,75
2026-03-06T10:27:27.438Z,100,21432,23034,93.0,71.95,75
2026-03-06T10:27:29.498Z,0,21432,23034,93.0,58.12,74
2026-03-06T10:27:31.552Z,100,21432,23034,93.0,72.65,76
2026-03-06T10:27:33.607Z,100,21432,23034,93.0,72.03,76
2026-03-06T10:27:35.661Z,100,21432,23034,93.0,71.88,76
2026-03-06T10:27:37.717Z,100,21432,23034,93.0,71.84,77
2026-03-06T10:27:39.773Z,100,21432,23034,93.0,71.84,77
2026-03-06T10:27:41.826Z,100,21432,23034,93.0,71.99,77
2026-03-06T10:27:43.882Z,100,21432,23034,93.0,71.99,77
2026-03-06T10:27:45.934Z,0,21432,23034,93.0,54.64,76
2026-03-06T10:27:47.988Z,100,21432,23034,93.0,71.39,77
2026-03-06T10:27:50.049Z,100,21432,23034,93.0,71.93,77
2026-03-06T10:27:52.106Z,100,21432,23034,93.0,71.85,78
2026-03-06T10:27:54.158Z,100,21432,23034,93.0,71.90,78
2026-03-06T10:27:56.211Z,100,21432,23034,93.0,71.95,78
2026-03-06T10:27:58.266Z,100,21432,23034,93.0,72.04,78
2026-03-06T10:28:00.321Z,100,21432,23034,93.0,72.12,78
2026-03-06T10:28:02.374Z,100,21432,23034,93.0,73.93,78
2026-03-06T10:28:04.436Z,100,21432,23034,93.0,71.91,78
2026-03-06T10:28:06.489Z,100,21432,23034,93.0,71.89,78
2026-03-06T10:28:08.545Z,100,21432,23034,93.0,71.95,78
2026-03-06T10:28:10.599Z,100,21432,23034,93.0,71.92,78
2026-03-06T10:28:12.653Z,100,21432,23034,93.0,71.82,78
2026-03-06T10:28:14.716Z,100,21432,23034,93.0,71.98,78
2026-03-06T10:28:16.770Z,100,21432,23034,93.0,71.83,78
2026-03-06T10:28:18.824Z,100,21432,23034,93.0,67.37,77
2026-03-06T10:28:20.880Z,100,21432,23034,93.0,71.78,77
2026-03-06T10:28:22.933Z,100,21432,23034,93.0,71.91,77
2026-03-06T10:28:24.994Z,100,21432,23034,93.0,71.97,77
2026-03-06T10:28:27.050Z,100,21432,23034,93.0,72.06,77
2026-03-06T10:28:29.105Z,100,21432,23034,93.0,71.98,77
2026-03-06T10:28:31.158Z,100,21432,23034,93.0,72.13,77
2026-03-06T10:28:33.214Z,100,21432,23034,93.0,71.93,76
2026-03-06T10:28:35.267Z,100,21432,23034,93.0,73.33,76
2026-03-06T10:28:37.321Z,100,21432,23034,93.0,72.09,76
2026-03-06T10:28:39.385Z,100,21432,23034,93.0,72.06,76
2026-03-06T10:28:41.440Z,100,21432,23034,93.0,72.06,76
2026-03-06T10:28:43.493Z,100,21432,23034,93.0,71.93,76
